level,name,symbol,parent,sector,market_cap_cr,pe,roce,error,stage,stage2_score,close,weekly_ma,weekly_ma_slope_4w_pct,rs_vs_benchmark,checks,rrg_quadrant,rrg_quadrant_5d_ago,rs_ratio,rs_momentum,rs_ratio_5d_delta,rs_momentum_5d_delta,moving_to_leading,improving_toward_leading,rrg_tail,stock_score
stock,Bajaj Auto,BAJAJ-AUTO.NS,2/3 Wheelers,Automobile and Auto Components,275109.72,25.5,28.24,,not_stage_2,3,9843.0,9659.48,1.68,0.40917,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,99.08,95.39,-0.64,-2.12,False,False,2026-06-19 ratio=99.72 momentum=97.51; 2026-06-22 ratio=99.88 momentum=97.53; 2026-06-23 ratio=99.73 momentum=97.34; 2026-06-24 ratio=98.88 momentum=95.74; 2026-06-25 ratio=99.08 momentum=95.39,63.36
stock,Eicher Motors,EICHERMOT.NS,2/3 Wheelers,Automobile and Auto Components,208563.22,37.52,30.52,,stage_2,5,7598.0,7268.38,0.84,0.31585,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,101.56,99.56,-0.52,-3.56,False,False,2026-06-19 ratio=102.08 momentum=103.12; 2026-06-22 ratio=101.95 momentum=102.34; 2026-06-23 ratio=101.97 momentum=100.15; 2026-06-24 ratio=101.56 momentum=98.85; 2026-06-25 ratio=101.56 momentum=99.56,134.48
stock,TVS Motor Co.,TVSMOTOR.NS,2/3 Wheelers,Automobile and Auto Components,169591.85,55.61,17.42,,not_stage_2,3,3569.7,3601.34,-0.1,0.14839,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,improving,100.56,103.6,1.26,3.39,True,False,2026-06-19 ratio=99.30 momentum=100.22; 2026-06-22 ratio=99.60 momentum=102.03; 2026-06-23 ratio=99.70 momentum=101.38; 2026-06-24 ratio=99.33 momentum=100.68; 2026-06-25 ratio=100.56 momentum=103.60,110.8
stock,Hero Motocorp,HEROMOTOCO.NS,2/3 Wheelers,Automobile and Auto Components,97967.5,16.79,35.76,,not_stage_2,1,4896.1,5378.22,-2.03,0.20353,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,98.14,97.83,-0.83,-3.21,False,False,2026-06-19 ratio=98.97 momentum=101.04; 2026-06-22 ratio=98.92 momentum=101.09; 2026-06-23 ratio=99.38 momentum=101.39; 2026-06-24 ratio=98.18 momentum=97.23; 2026-06-25 ratio=98.14 momentum=97.83,20.0
stock,Ather Energy,ATHERENERG.NS,2/3 Wheelers,Automobile and Auto Components,38264.21,,-19.77,,stage_2,5,998.75,792.85,5.85,0.04152,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.7,97.16,0.28,-0.0,False,False,2026-06-19 ratio=100.42 momentum=97.16; 2026-06-22 ratio=100.16 momentum=97.59; 2026-06-23 ratio=101.05 momentum=98.28; 2026-06-24 ratio=100.61 momentum=97.11; 2026-06-25 ratio=100.70 momentum=97.16,140.2
stock,Ola Electric,OLAELEC.NS,2/3 Wheelers,Automobile and Auto Components,19346.75,,-19.56,,stage_2,4,41.8,34.71,0.27,0.00174,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",weakening,weakening,100.49,95.82,-0.23,-2.04,False,False,2026-06-19 ratio=100.73 momentum=97.86; 2026-06-22 ratio=100.73 momentum=98.04; 2026-06-23 ratio=101.09 momentum=97.60; 2026-06-24 ratio=100.87 momentum=96.51; 2026-06-25 ratio=100.49 momentum=95.82,107.99
stock,Tunwal E-Motors,TUNWAL.NS,2/3 Wheelers,Automobile and Auto Components,156.92,12.33,13.28,,not_stage_2,0,27.2,31.76,-3.06,0.00113,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,98.41,100.94,0.59,2.77,False,True,2026-06-19 ratio=97.82 momentum=98.17; 2026-06-22 ratio=98.07 momentum=98.83; 2026-06-23 ratio=98.39 momentum=99.96; 2026-06-24 ratio=98.33 momentum=101.01; 2026-06-25 ratio=98.41 momentum=100.94,4.7
stock,Delta Auto.,DELTIC.NS,2/3 Wheelers,Automobile and Auto Components,52.75,8.04,11.81,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Victory Ele.,VICTORYEV.NS,2/3 Wheelers,Automobile and Auto Components,40.47,7.83,40.91,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Timken India,TIMKEN.NS,Abrasives & Bearings,Capital Goods,27482.67,68.99,18.26,,stage_2,5,3653.7,3322.83,2.27,0.15188,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.47,99.62,-0.64,0.84,False,False,2026-06-19 ratio=101.11 momentum=98.78; 2026-06-22 ratio=101.60 momentum=100.25; 2026-06-23 ratio=101.97 momentum=101.48; 2026-06-24 ratio=101.53 momentum=100.64; 2026-06-25 ratio=100.47 momentum=99.62,131.89
stock,Grindwell Norton,GRINDWELL.NS,Abrasives & Bearings,Capital Goods,24668.42,59.35,22.71,,stage_2,5,2228.0,1658.99,4.14,0.09262,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.93,103.48,0.16,3.42,False,False,2026-06-19 ratio=101.77 momentum=100.06; 2026-06-22 ratio=101.53 momentum=98.62; 2026-06-23 ratio=101.67 momentum=100.81; 2026-06-24 ratio=101.53 momentum=100.85; 2026-06-25 ratio=101.93 momentum=103.48,180.33
stock,Carborundum Uni.,CARBORUNIV.NS,Abrasives & Bearings,Capital Goods,21779.12,85.05,10.47,,stage_2,5,1143.3,904.77,3.83,0.04753,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,101.19,100.98,-1.51,-1.51,False,False,2026-06-19 ratio=102.70 momentum=102.49; 2026-06-22 ratio=102.17 momentum=101.18; 2026-06-23 ratio=102.23 momentum=101.57; 2026-06-24 ratio=101.48 momentum=100.97; 2026-06-25 ratio=101.19 momentum=100.98,163.51
stock,SKF India Indus.,SKFINDUS.NS,Abrasives & Bearings,Capital Goods,14366.67,38.67,56.38,,insufficient_data,0,,,,,{},leading,weakening,102.78,101.5,0.31,2.11,True,False,2026-06-19 ratio=102.47 momentum=99.40; 2026-06-22 ratio=102.94 momentum=101.37; 2026-06-23 ratio=103.18 momentum=102.08; 2026-06-24 ratio=102.76 momentum=100.79; 2026-06-25 ratio=102.78 momentum=101.50,51.4
stock,SKF India,SKFINDIA.NS,Abrasives & Bearings,Capital Goods,8196.81,51.79,13.32,,not_stage_2,0,1658.0,1697.49,-2.85,0.06892,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,99.24,100.87,0.18,3.24,False,True,2026-06-19 ratio=99.05 momentum=97.63; 2026-06-22 ratio=99.29 momentum=97.57; 2026-06-23 ratio=99.72 momentum=100.52; 2026-06-24 ratio=99.35 momentum=100.59; 2026-06-25 ratio=99.24 momentum=100.87,4.35
stock,Wendt India,WENDT.NS,Abrasives & Bearings,Capital Goods,1511.9,103.91,9.16,,not_stage_2,3,7559.5,7147.28,-1.37,0.31425,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",leading,leading,101.08,100.8,-1.48,-0.76,False,False,2026-06-19 ratio=102.57 momentum=101.56; 2026-06-22 ratio=101.93 momentum=101.61; 2026-06-23 ratio=102.18 momentum=101.66; 2026-06-24 ratio=101.44 momentum=101.20; 2026-06-25 ratio=101.08 momentum=100.80,89.4
stock,SKP Bearing,SKP.NS,Abrasives & Bearings,Capital Goods,258.3,293.52,11.38,,not_stage_2,0,155.6,162.12,-4.77,0.00647,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,99.6,100.66,0.17,1.73,False,True,2026-06-19 ratio=99.43 momentum=98.93; 2026-06-22 ratio=99.84 momentum=100.84; 2026-06-23 ratio=99.75 momentum=101.72; 2026-06-24 ratio=99.42 momentum=99.16; 2026-06-25 ratio=99.60 momentum=100.66,3.3
stock,NRB Indl Bearing,NIBL.NS,Abrasives & Bearings,Capital Goods,72.82,,-16.17,,not_stage_2,2,30.03,30.45,0.58,0.00125,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.62,96.65,-1.17,-3.09,False,False,2026-06-19 ratio=99.79 momentum=99.75; 2026-06-22 ratio=99.60 momentum=97.96; 2026-06-23 ratio=100.09 momentum=97.81; 2026-06-24 ratio=98.22 momentum=95.33; 2026-06-25 ratio=98.62 momentum=96.65,41.16
stock,Signpost India,SIGNPOST.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",1326.09,18.94,25.13,,not_stage_2,3,248.1,240.93,1.31,0.01031,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,98.49,93.59,-0.16,-4.3,False,False,2026-06-19 ratio=98.65 momentum=97.89; 2026-06-22 ratio=99.05 momentum=98.62; 2026-06-23 ratio=98.95 momentum=97.79; 2026-06-24 ratio=98.95 momentum=98.03; 2026-06-25 ratio=98.49 momentum=93.59,62.62
stock,R K Swamy,RKSWAMY.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",507.43,20.8,12.17,,not_stage_2,3,100.5,99.25,-3.19,0.00418,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",weakening,weakening,100.83,98.45,0.25,1.62,False,False,2026-06-19 ratio=100.57 momentum=96.82; 2026-06-22 ratio=100.66 momentum=97.74; 2026-06-23 ratio=100.25 momentum=95.70; 2026-06-24 ratio=100.77 momentum=98.32; 2026-06-25 ratio=100.83 momentum=98.45,64.15
stock,Yaap Digital,YAAP.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",370.51,20.07,30.86,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Cash UR Drive,CUDML.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",324.24,11.03,40.31,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Vertoz,VERTOZ.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",323.19,12.4,14.16,,not_stage_2,0,37.92,51.83,-6.98,0.00158,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,97.4,96.65,-1.43,-2.96,False,False,2026-06-19 ratio=98.82 momentum=99.62; 2026-06-22 ratio=98.13 momentum=97.97; 2026-06-23 ratio=97.91 momentum=97.68; 2026-06-24 ratio=97.74 momentum=97.21; 2026-06-25 ratio=97.40 momentum=96.65,0.0
stock,Simca Advertis.,SIMCA.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",203.7,12.25,97.5,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Pramara Promotio,PRAMARA.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",185.39,18.47,14.95,,not_stage_2,0,132.95,309.41,-7.86,0.00553,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,improving,98.9,104.73,0.2,1.57,False,True,2026-06-19 ratio=98.71 momentum=103.16; 2026-06-22 ratio=98.74 momentum=102.97; 2026-06-23 ratio=98.79 momentum=103.73; 2026-06-24 ratio=98.81 momentum=104.19; 2026-06-25 ratio=98.90 momentum=104.73,23.65
stock,Digicontent,DGCONTENT.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",161.35,43.14,23.95,,not_stage_2,0,27.73,28.31,-3.68,0.00115,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",improving,lagging,99.54,102.48,0.54,5.54,False,True,2026-06-19 ratio=99.00 momentum=96.94; 2026-06-22 ratio=99.37 momentum=99.09; 2026-06-23 ratio=98.78 momentum=97.11; 2026-06-24 ratio=99.47 momentum=101.51; 2026-06-25 ratio=99.54 momentum=102.48,12.4
stock,Value 360 Commu.,VALUE360.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",136.77,13.82,38.59,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Crayons Advertis,CRAYONS.NS,Advertising & Media Agencies,"Media, Entertainment & Publication",67.18,17.87,5.55,,not_stage_2,0,27.5,35.61,-5.78,0.00114,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,97.89,96.93,0.02,-0.61,False,False,2026-06-19 ratio=97.88 momentum=97.54; 2026-06-22 ratio=98.01 momentum=97.47; 2026-06-23 ratio=98.04 momentum=98.59; 2026-06-24 ratio=97.58 momentum=97.02; 2026-06-25 ratio=97.89 momentum=96.93,0.0
stock,Bharat Electron,BEL.NS,Aerospace & Defense,Capital Goods,297654.19,49.1,36.53,,not_stage_2,1,407.2,423.71,-0.16,0.01693,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,improving,98.05,99.42,-1.64,-2.41,False,False,2026-06-19 ratio=99.68 momentum=101.83; 2026-06-22 ratio=99.96 momentum=100.65; 2026-06-23 ratio=99.40 momentum=100.25; 2026-06-24 ratio=98.56 momentum=99.45; 2026-06-25 ratio=98.05 momentum=99.42,20.0
stock,Hind.Aeronautics,HAL.NS,Aerospace & Defense,Capital Goods,292167.73,32.05,31.96,,not_stage_2,3,4368.7,4239.68,-1.02,0.18161,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,weakening,99.57,99.08,-0.53,-0.75,False,False,2026-06-19 ratio=100.11 momentum=99.83; 2026-06-22 ratio=100.62 momentum=100.74; 2026-06-23 ratio=100.83 momentum=101.19; 2026-06-24 ratio=99.67 momentum=98.78; 2026-06-25 ratio=99.57 momentum=99.08,60.0
stock,Bharat Dynamics,BDL.NS,Aerospace & Defense,Capital Goods,50160.41,119.33,13.84,,not_stage_2,3,1368.4,1350.39,-2.26,0.05688,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",leading,leading,100.53,102.23,-0.2,-0.41,False,False,2026-06-19 ratio=100.73 momentum=102.64; 2026-06-22 ratio=101.12 momentum=102.52; 2026-06-23 ratio=101.09 momentum=102.07; 2026-06-24 ratio=100.79 momentum=102.01; 2026-06-25 ratio=100.53 momentum=102.23,93.8
stock,Garden Reach Sh.,GRSE.NS,Aerospace & Defense,Capital Goods,31213.13,41.73,42.96,,not_stage_2,2,2724.8,2536.3,-0.33,0.11327,"{'price_above_30w_ma': True, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,leading,99.6,99.84,-0.78,-0.39,False,False,2026-06-19 ratio=100.38 momentum=100.24; 2026-06-22 ratio=100.73 momentum=101.48; 2026-06-23 ratio=100.50 momentum=100.34; 2026-06-24 ratio=100.14 momentum=100.30; 2026-06-25 ratio=99.60 momentum=99.84,40.0
stock,Data Pattern,DATAPATTNS.NS,Aerospace & Defense,Capital Goods,25229.74,92.21,23.28,,stage_2,5,4506.6,3336.63,6.8,0.18734,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,100.92,99.18,-1.05,-2.39,False,False,2026-06-19 ratio=101.97 momentum=101.57; 2026-06-22 ratio=101.95 momentum=102.01; 2026-06-23 ratio=101.92 momentum=98.85; 2026-06-24 ratio=101.26 momentum=98.81; 2026-06-25 ratio=100.92 momentum=99.18,143.2
stock,Astra Microwave,ASTRAMICRO.NS,Aerospace & Defense,Capital Goods,16346.68,84.71,20.25,,stage_2,5,1721.7,1078.46,7.72,0.07157,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,102.05,101.03,-0.38,0.99,False,False,2026-06-19 ratio=102.42 momentum=100.04; 2026-06-22 ratio=102.19 momentum=99.59; 2026-06-23 ratio=102.21 momentum=99.29; 2026-06-24 ratio=101.90 momentum=99.44; 2026-06-25 ratio=102.05 momentum=101.03,175.84
stock,Zen Technologies,ZENTEC.NS,Aerospace & Defense,Capital Goods,15992.23,82.93,16.18,,stage_2,5,1771.2,1492.52,4.1,0.07363,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,leading,100.51,98.56,-2.13,-1.92,False,False,2026-06-19 ratio=102.65 momentum=100.48; 2026-06-22 ratio=102.18 momentum=100.63; 2026-06-23 ratio=101.93 momentum=99.76; 2026-06-24 ratio=101.13 momentum=98.52; 2026-06-25 ratio=100.51 momentum=98.56,135.75
stock,Aequs,AEQUS.NS,Aerospace & Defense,Capital Goods,15354.89,,1.55,,insufficient_data,0,,,,,{},leading,leading,101.88,102.42,0.29,-0.06,False,False,2026-06-19 ratio=101.59 momentum=102.48; 2026-06-22 ratio=102.28 momentum=102.54; 2026-06-23 ratio=102.15 momentum=102.23; 2026-06-24 ratio=102.02 momentum=102.45; 2026-06-25 ratio=101.88 momentum=102.42,41.5
stock,Apollo Micro Sys,APOLLO.NS,Aerospace & Defense,Capital Goods,14284.29,126.5,14.47,,stage_2,5,384.4,277.78,7.22,0.01598,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.43,98.07,-0.87,1.41,False,False,2026-06-19 ratio=101.30 momentum=96.66; 2026-06-22 ratio=101.12 momentum=96.80; 2026-06-23 ratio=100.90 momentum=95.91; 2026-06-24 ratio=100.63 momentum=97.18; 2026-06-25 ratio=100.43 momentum=98.07,141.59
stock,Sigma Advanced System,SIGMAADV.NS,Aerospace & Defense,Capital Goods,10839.62,39.08,60.82,,stage_2,5,615.05,252.41,19.97,0.02557,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,102.14,100.58,0.35,0.96,True,False,2026-06-19 ratio=101.79 momentum=99.62; 2026-06-22 ratio=101.92 momentum=101.80; 2026-06-23 ratio=102.12 momentum=101.88; 2026-06-24 ratio=102.20 momentum=101.39; 2026-06-25 ratio=102.14 momentum=100.58,208.54
stock,Hindalco Inds.,HINDALCO.NS,Aluminium,Metals & Mining,214205.63,12.23,13.67,,not_stage_2,2,953.2,961.84,3.21,0.03962,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,97.97,95.28,-1.07,-2.07,False,False,2026-06-19 ratio=99.05 momentum=97.35; 2026-06-22 ratio=99.00 momentum=97.41; 2026-06-23 ratio=98.70 momentum=95.99; 2026-06-24 ratio=98.38 momentum=95.91; 2026-06-25 ratio=97.97 momentum=95.28,46.42
stock,Vedanta Aluminium Metal,VAML.NS,Aluminium,Metals & Mining,173159.8,,,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Natl. Aluminium,NATIONALUM.NS,Aluminium,Metals & Mining,61003.72,10.52,39.59,,not_stage_2,2,332.15,368.98,4.46,0.01381,"{'price_above_30w_ma': False, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,lagging,97.14,97.85,-1.15,0.59,False,False,2026-06-19 ratio=98.29 momentum=97.26; 2026-06-22 ratio=98.38 momentum=99.19; 2026-06-23 ratio=97.71 momentum=96.45; 2026-06-24 ratio=97.51 momentum=97.50; 2026-06-25 ratio=97.14 momentum=97.85,48.92
stock,Arfin India,ARFIN.NS,Aluminium,Metals & Mining,1515.3,111.42,13.97,,not_stage_2,3,89.81,81.13,5.82,0.00373,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",lagging,leading,98.74,99.74,-2.8,-1.66,False,False,2026-06-19 ratio=101.54 momentum=101.40; 2026-06-22 ratio=100.89 momentum=101.00; 2026-06-23 ratio=99.99 momentum=100.48; 2026-06-24 ratio=99.76 momentum=101.04; 2026-06-25 ratio=98.74 momentum=99.74,71.64
stock,Maan Aluminium,MAANALU.NS,Aluminium,Metals & Mining,753.35,57.82,7.73,,not_stage_2,1,125.59,142.12,-1.53,0.00522,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': True}",improving,lagging,98.48,102.29,-0.01,3.57,False,False,2026-06-19 ratio=98.49 momentum=98.72; 2026-06-22 ratio=98.83 momentum=101.38; 2026-06-23 ratio=98.64 momentum=100.29; 2026-06-24 ratio=98.78 momentum=102.63; 2026-06-25 ratio=98.48 momentum=102.29,31.45
stock,MMP Industries,MMP.NS,Aluminium,Metals & Mining,710.77,18.44,12.49,,stage_2,5,279.8,251.83,0.47,0.01163,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,100.54,101.63,0.42,3.27,True,False,2026-06-19 ratio=100.12 momentum=98.36; 2026-06-22 ratio=101.22 momentum=102.09; 2026-06-23 ratio=100.64 momentum=99.87; 2026-06-24 ratio=100.26 momentum=99.78; 2026-06-25 ratio=100.54 momentum=101.63,166.79
stock,Manaksia Alumi.,MANAKALUCO.NS,Aluminium,Metals & Mining,247.13,32.69,10.15,,stage_2,4,37.71,32.95,4.89,0.00157,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': False}",weakening,leading,100.52,97.99,-0.61,-2.59,False,False,2026-06-19 ratio=101.13 momentum=100.58; 2026-06-22 ratio=100.81 momentum=100.24; 2026-06-23 ratio=100.49 momentum=96.64; 2026-06-24 ratio=100.33 momentum=96.07; 2026-06-25 ratio=100.52 momentum=97.99,117.38
stock,Jainik Power,JAINIK.NS,Aluminium,Metals & Mining,212.2,15.14,29.88,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Prec. Wires (I),PRECWIRE.NS,"Aluminium, Copper & Zinc Products",Capital Goods,7684.33,49.49,33.09,,stage_2,5,420.35,317.56,7.1,0.01747,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,weakening,100.39,100.35,0.2,3.71,True,False,2026-06-19 ratio=100.18 momentum=96.64; 2026-06-22 ratio=100.56 momentum=99.94; 2026-06-23 ratio=100.67 momentum=99.21; 2026-06-24 ratio=101.23 momentum=102.56; 2026-06-25 ratio=100.39 momentum=100.35,172.9
stock,CMR Green Tech.,CMRGREEN.NS,"Aluminium, Copper & Zinc Products",Capital Goods,5404.1,37.61,12.41,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Vidya Wires,VIDYAWIRES.NS,"Aluminium, Copper & Zinc Products",Capital Goods,2076.94,36.02,20.69,,insufficient_data,0,,,,,{},leading,leading,100.37,100.47,-0.87,-0.89,False,False,2026-06-19 ratio=101.25 momentum=101.36; 2026-06-22 ratio=101.36 momentum=101.43; 2026-06-23 ratio=101.02 momentum=100.62; 2026-06-24 ratio=100.52 momentum=100.09; 2026-06-25 ratio=100.37 momentum=100.47,24.2
stock,Baheti Recycling,BAHETI.NS,"Aluminium, Copper & Zinc Products",Capital Goods,745.76,27.56,21.66,,stage_2,5,719.25,594.05,2.46,0.0299,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",leading,leading,102.42,101.34,-1.26,-0.9,False,False,2026-06-19 ratio=103.69 momentum=102.24; 2026-06-22 ratio=103.42 momentum=101.75; 2026-06-23 ratio=103.10 momentum=101.88; 2026-06-24 ratio=102.72 momentum=101.53; 2026-06-25 ratio=102.42 momentum=101.34,168.72
stock,Sunlite Recycli.,SUNLITE.NS,"Aluminium, Copper & Zinc Products",Capital Goods,608.08,15.15,46.52,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,ANB Metal,AMCL.NS,"Aluminium, Copper & Zinc Products",Capital Goods,566.47,26.4,29.63,,insufficient_data,0,,,,,{},insufficient_data,insufficient_data,,,,,False,False,,0.0
stock,Euro Panel,EUROBOND.NS,"Aluminium, Copper & Zinc Products",Capital Goods,419.34,15.42,16.95,,not_stage_2,0,171.16,172.47,-1.36,0.00712,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,weakening,98.93,98.1,-1.12,2.13,False,False,2026-06-19 ratio=100.05 momentum=95.96; 2026-06-22 ratio=99.60 momentum=97.42; 2026-06-23 ratio=99.06 momentum=96.29; 2026-06-24 ratio=99.03 momentum=97.39; 2026-06-25 ratio=98.93 momentum=98.10,0.0
stock,Shera Energy,SHERA.NS,"Aluminium, Copper & Zinc Products",Capital Goods,392.37,13.35,19.54,,stage_2,5,160.55,133.36,2.59,0.00667,"{'price_above_30w_ma': True, '30w_ma_rising': True, 'price_above_10w_ma': True, 'relative_strength_positive': True, 'near_52w_high': True}",weakening,weakening,100.16,98.93,-0.16,0.96,False,False,2026-06-19 ratio=100.32 momentum=97.97; 2026-06-22 ratio=100.70 momentum=99.39; 2026-06-23 ratio=100.77 momentum=100.62; 2026-06-24 ratio=100.42 momentum=99.57; 2026-06-25 ratio=100.16 momentum=98.93,130.98
stock,Century Extrus.,CENTEXT.NS,"Aluminium, Copper & Zinc Products",Capital Goods,157.84,13.7,19.21,,not_stage_2,0,19.73,20.73,-3.6,0.00082,"{'price_above_30w_ma': False, '30w_ma_rising': False, 'price_above_10w_ma': False, 'relative_strength_positive': False, 'near_52w_high': False}",lagging,lagging,98.57,97.53,-0.05,-0.97,False,False,2026-06-19 ratio=98.62 momentum=98.50; 2026-06-22 ratio=99.28 momentum=99.68; 2026-06-23 ratio=99.34 momentum=99.21; 2026-06-24 ratio=98.85 momentum=98.16; 2026-06-25 ratio=98.57 momentum=97.53,0.0
